dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy,cpi_multiplier,tcurelsc_adjusted,current_sped_exp_adjusted,state_sped_rev_adjusted,federal_sped_rev_adjusted,state_fed_sped_rev_adjusted,state_rev_v92_adjusted_real,federal_rev_v92_adjusted_real,sped_exp_pp_adjusted,state_sped_rev_pp_adjusted,federal_sped_rev_pp_adjusted,state_fed_sped_rev_pp_adjusted,sped_local_pp_obligation_adjusted
1200450,Florida,DIXIE,2128,24274000,5478000,2872000,791000,3663000,13960000,6151000,382,14340.314136125657,7518.324607329843,2070.6806282722514,9589.005235602095,4751.30890052356,0.5242789339174881,0.1443957648776926,0.3313253012048193,11088000,5360000,18796000,0.5899127473930623,0.2851670568206001,0.12492019578633756,TRUE,fy22,1.062620335076678,25794046.013651285,5821034.195550042,3051845.6023402195,840532.6850456523,3892378.2873858716,14834179.877670426,6536177.681056647,15238.309412434666,7989.124613456072,2200.347343051446,10189.471956507517,5048.837455927149
1200480,Florida,DUVAL,128864,1379280000,399737000,104253000,34103000,138356000,614519000,317453000,20189,19799.742433998712,5163.8516023577195,1689.1871811382437,6853.038783495963,12946.70365050275,0.26080397861593996,0.08531359368784976,0.6538824276962103,510266000,283350000,979543000,0.5209225118243915,0.28926754619245915,0.18980994198314932,TRUE,fy22,1.062620335076678,1465650975.7645605,424768664.88254607,110781357.79274891,36238541.287119955,147019899.07986888,653000385.6909851,337332013.2310967,21039.608939647635,5487.213719983601,1794.9646484283498,7282.178368411951,13757.430571235684
1200510,Florida,ESCAMBIA,37499,408075000,112100000,36030000,12594000,48624000,184987000,94771000,5873,19087.34888472671,6134.854418525456,2144.3895794312957,8279.243997956752,10808.104886769965,0.32140945584299735,0.11234611953612846,0.5662444246208741,148957000,82177000,295975000,0.5032756144944674,0.27764845003801,0.21907593546752255,TRUE,fy22,1.062620335076678,433628793.2364154,119119739.56209561,38286210.67281271,13382640.499955684,51668851.17276839,196570947.92482945,100705591.77555186,20282.60506761376,6519.021057860158,2278.6719734302205,8797.693031290379,11484.912036323381
1200540,Florida,FLAGLER,13131,130403000,24090000,9470000,2634000,12104000,48545000,25965000,2096,11493.320610687022,4518.1297709923665,1256.679389312977,5774.8091603053435,5718.5114503816785,0.39310917393109174,0.10933997509339977,0.49755085097550855,39075000,23331000,106313000,0.3675467722667971,0.21945575799761083,0.412997469735592,TRUE,fy22,1.062620335076678,138568879.55500406,25598523.871997174,10063014.573176142,2798941.96259197,12861956.535768112,51584904.16629734,27590937.000265945,12213.036198471935,4801.056571171824,1335.3730737557107,6136.429644927534,6076.6065535444
1200570,Florida,FRANKLIN,1242,18484000,1360000,96000,351000,447000,1562000,3897000,245,5551.0204081632655,391.83673469387753,1432.65306122449,1824.4897959183672,3726.5306122448983,0.07058823529411765,0.2580882352941177,0.6713235294117648,1466000,3546000,17124000,0.0856108385891147,0.20707778556412057,0.7073113758467648,FALSE,fy22,1.062620335076678,19641474.273557317,1445163.6557042822,102011.5521673611,372979.737611914,474991.2897792751,1659812.963389771,4141031.4457938145,5898.627166139928,416.37368231575954,1522.366275966996,1938.7399582827554,3959.887207857172
1200630,Florida,GILCHRIST,2796,31828000,10279000,4668000,822000,5490000,18846000,6263000,508,20234.251968503937,9188.976377952757,1618.1102362204724,10807.086614173228,9427.16535433071,0.454129779161397,0.07996886856698122,0.4659013522716218,14178000,5441000,21549000,0.6579423639147989,0.25249431528145155,0.08956332080374957,TRUE,fy22,1.062620335076678,33821080.02482051,10922674.424253173,4960311.724137933,873473.9154330294,5833785.639570963,20026142.834855076,6655191.158585235,21501.327606797586,9764.393157751836,1719.4368414036012,11483.829999155438,10017.497607642148
1200660,Florida,GLADES,1698,21514000,4608000,1630000,313000,1943000,11111000,3427000,301,15308.970099667777,5415.282392026578,1039.8671096345515,6455.14950166113,8853.820598006645,0.3537326388888889,0.06792534722222222,0.578342013888889,9481000,3114000,16906000,0.5608068141488229,0.18419496036909977,0.2549982254820773,TRUE,fy22,1.062620335076678,22861213.88883965,4896554.504033333,1732071.1461749852,332600.1648790002,2064671.3110539855,11806774.54303697,3641599.888307776,16267.622936987817,5754.389189950117,1104.9839364750837,6859.373126425201,9408.249810562615
1200690,Florida,GULF,1930,25374000,6848000,1299000,427000,1726000,6548000,4613000,381,17973.753280839894,3409.448818897638,1120.734908136483,4530.183727034121,13443.569553805772,0.18969042056074767,0.06235397196261682,0.7479556074766355,5249000,4186000,18526000,0.28333153406023964,0.22595271510309836,0.4907157508366621,TRUE,fy22,1.062620335076678,26962928.38223563,7276824.054605092,1380343.8152646048,453738.88307774154,1834082.6983423464,6958037.954082088,4901867.605708716,19099.275733871633,3622.949646363792,1190.9157036161196,4813.865349979912,14285.410383891722
1200720,Florida,HAMILTON,1642,19889000,2074000,1232000,441000,1673000,8904000,6320000,174,11919.540229885057,7080.459770114942,2534.4827586206898,9614.942528735632,2304.597701149425,0.5940212150433944,0.21263259402121504,0.19334619093539052,7672000,5879000,17815000,0.4306483300589391,0.3300028066236318,0.2393488633174291,FALSE,fy22,1.062620335076678,21134455.84434005,2203874.5749490303,1309148.2528144673,468615.56776881503,1777763.8205832825,9461571.463522742,6715760.517684606,12665.945833040403,7523.840533416479,2693.1929182115805,10217.03345162806,2448.912381412343
1200750,Florida,HARDEE,4941,54033000,8964000,5445000,1437000,6882000,29451000,15178000,714,12554.621848739496,7626.050420168067,2012.6050420168067,9638.655462184874,2915.9663865546227,0.607429718875502,0.16030789825970548,0.2322623828647925,24006000,13741000,45069000,0.5326499367636292,0.3048880605294105,0.16246200270696037,TRUE,fy22,1.062620335076678,57416564.565198146,9525328.683627343,5785967.724492512,1526985.4215051865,7312953.145997698,31295231.488343246,16128451.44579382,13340.796475668547,8103.596252790632,2138.635044124911,10242.231296915545,3098.5651787530023
1200780,Florida,HENDRY,14332,114827000,15298000,13430000,2294000,15724000,81461000,24457000,1714,8925.320886814468,7835.472578763127,1338.389731621937,9173.862310385064,-248.54142357059573,0.8778925349718918,0.14995424238462543,-0.02784677735651722,68031000,22163000,99529000,0.6835294235850857,0.22267881722914928,0.093791759185765,FALSE,fy22,1.062620335076678,122017505.21584971,16255965.886003021,14270991.100079786,2437651.0486658993,16708642.148745686,86562115.11568128,25988505.534970317,9484.227471413664,8326.132497129396,1422.2001450792877,9748.332642208685,-264.10517079502097
1200810,Florida,HERNANDO,23404,233155000,66786000,25897000,4927000,30824000,125952000,43613000,3360,19876.785714285714,7707.440476190476,1466.3690476190477,9173.809523809525,10702.97619047619,0.3877609079747252,0.07377294642589764,0.5384661455993771,100055000,38686000,166369000,0.6014041077364173,0.2325313009034135,0.1660645913601692,TRUE,fy22,1.062620335076678,247755244.22480288,70968161.69843102,27518678.81748073,5235530.390922793,32754209.208403524,133839156.44357775,46344060.67369916,21121.47669596161,8190.082981393075,1558.1935687270218,9748.276550120096,11373.200145841514
1200840,Florida,HIGHLANDS,12246,145413000,5441000,12991000,4021000,17012000,65178000,49241000,1926,2825.025960539979,6745.067497403946,2087.746625129803,8832.81412253375,-6007.788161993771,2.387612571218526,0.7390185627641978,-2.1266311339827237,52187000,45220000,139972000,0.3728388534849827,0.32306461292258454,0.30409653359243277,FALSE,fy22,1.062620335076678,154518810.78450498,5781717.243152206,13804500.772981126,4272796.367343322,18077297.140324447,69259468.19962773,52324487.91951071,3001.9300327893075,7167.445884206192,2218.4820183506345,9385.927902556827,-6383.99786976752
1200870,Florida,HILLSBOROUGH,224090,2204427000,1148770000,178261000,48472000,226733000,1123430000,456486000,31834,36086.25997361312,5599.704718225797,1522.6487403405165,7122.353458566313,28963.9065150468,0.15517553557283006,0.04219469519573109,0.8026297692314389,945169000,408014000,1055657000,0.8953372165390842,0.3865024340292349,-0.28183965056831906,TRUE,fy22,1.062620335076678,2342468957.392076,1220706362.3260355,189423763.5511037,51507332.88183674,240931096.43294045,1193779563.0351925,485071306.2778125,38345.99366482489,5950.360104011551,1617.9975146647214,7568.357618676272,30777.63604614862
1200900,Florida,HOLMES,3205,35418000,2988000,3973000,894000,4867000,22879000,7405000,437,6837.528604118993,9091.533180778031,2045.766590389016,11137.299771167049,-4299.771167048056,1.3296519410977243,0.2991967871485944,-0.6288487282463187,18906000,6511000,32430000,0.5829787234042553,0.2007708911501696,0.21625038544557512,FALSE,fy22,1.062620335076678,37635887.02774578,3175109.5612091143,4221790.591259642,949982.5795585501,5171773.170818192,24311690.646219317,7868703.581242802,7265.696936405296,9660.848034919089,2173.8731797678493,11834.721214686939,-4569.024278281643
1200930,Florida,INDIAN RIVER,17366,199284000,57297000,6025000,3617000,9642000,43929000,34110000,2658,21556.43340857788,2266.741911211437,1360.7975921745674,3627.539503386005,17928.893905191875,0.10515384749637852,0.06312721433931968,0.8317189381643019,37904000,30493000,141987000,0.2669540169170417,0.21475909766387064,0.5182868854190876,TRUE,fy22,1.062620335076678,211763230.8554207,60884957.33888842,6402287.518836985,3843497.7519723447,10245785.27080933,46679848.69958339,36245979.62946549,22906.304491681123,2408.686049223847,1446.0111933680755,3854.6972425919225,19051.6072490892
1200960,Florida,JACKSON,6033,73496000,13256000,9050000,1747000,10797000,38001000,19209000,1006,13176.938369781312,8996.023856858847,1736.5805168986085,10732.604373757456,2444.3339960238573,0.6827097163548582,0.1317893783946892,0.18550090525045257,28951000,17462000,60240000,0.48059428950863214,0.2898738379814077,0.22953187250996016,FALSE,fy22,1.062620335076678,78098344.14679553,14086095.161776444,9616714.032443937,1856397.7253789566,11473111.757822894,40380635.35324884,20411874.016487908,14002.082665781754,9559.357885133139,1845.32577075443,11404.683655887568,2597.3990098941867
1201020,Florida,LAFAYETTE,1143,14036000,3550000,1902000,269000,2171000,8956000,2710000,212,16745.283018867925,8971.698113207547,1268.867924528302,10240.566037735847,6504.716981132076,0.535774647887324,0.07577464788732394,0.3884507042253521,7054000,2441000,10486000,0.6727064657638756,0.2327865725729544,0.09450696166317,TRUE,fy22,1.062620335076678,14914939.023136254,3772302.1895222072,2021103.8773158416,285844.8701356264,2306948.747451468,9516827.72094673,2879701.1080577974,17793.87825246324,9533.508855263404,1348.3248591303131,10881.833714393717,6912.044538069524
1201050,Florida,LAKE,45835,457960000,111450000,38911000,10000000,48911000,214902000,102007000,7326,15212.940212940211,5311.356811356812,1365.001365001365,6676.358176358176,8536.582036582036,0.34913414087034544,0.08972633467922836,0.5611395244504263,175991000,92007000,346510000,0.507895876020894,0.2655248044789472,0.22657931950015875,TRUE,fy22,1.062620335076678,486637608.6517155,118429036.34429577,41347619.858168624,10626203.350766782,51973823.2089354,228359235.2486483,108394712.5201667,16165.579626576,5643.955754595771,1450.4782078578735,7094.433962453645,9071.145664122356
1201080,Florida,LEE,97264,1049327000,181557000,42244000,19987000,62231000,326499000,230152000,10647,17052.409129332205,3967.690429228891,1877.242415703954,5844.932844932845,11207.47628439936,0.23267623941792384,0.11008663945758082,0.6572371211244954,284255000,210165000,867770000,0.3275695172684006,0.24218975074040355,0.4302407319911959,TRUE,fy22,1.062620335076678,1115036208.3450053,192926160.17551646,44889333.434979185,21238592.637177564,66127926.07215676,346944476.78220034,244564195.35856763,18120.236702875594,4216.148533387733,1994.7959647954883,6210.944498183221,11909.292204692374
1201110,Florida,LEON,32508,331480000,79633000,30677000,11196000,41873000,158260000,74163000,4744,16786.045531197302,6466.483979763912,2360.033726812816,8826.51770657673,7959.527824620573,0.3852297414388507,0.14059497946831087,0.4741752790928383,127583000,62967000,251847000,0.5065893181177461,0.25002084598982716,0.24338983589242671,TRUE,fy22,1.062620335076678,352237388.67121726,84619645.1431611,32598004.019147255,11897097.271518487,44495101.29066574,168170294.22923508,78807111.91029167,17837.19332697325,6871.4173733447,2507.8198295780962,9379.237202922795,8457.956124050455
1201140,Florida,LEVY,5485,60401000,15602000,6481000,1651000,8132000,33027000,17269000,952,16388.655462184874,6807.773109243697,1734.2436974789916,8542.01680672269,7846.638655462184,0.415395462120241,0.10581976669657736,0.47878477118318175,26546000,15618000,44799000,0.5925578695953034,0.3486238532110092,0.05881827719368737,TRUE,fy22,1.062620335076678,64183330.85896643,16579002.467866331,6886842.391631951,1754386.1732115955,8641228.564843547,35095161.806577444,18350390.566439155,17414.918558683123,7234.0781424705365,1842.8426189197432,9076.92076139028,8337.997797292843
1201170,Florida,LIBERTY,1302,16940000,1397000,2688000,332000,3020000,10230000,4122000,252,5543.650793650793,10666.666666666666,1317.4603174603174,11984.126984126984,-6440.476190476191,1.9241231209735143,0.2376521116678597,-1.1617752326413742,7542000,3790000,15543000,0.48523451071221774,0.24383967059126296,0.27092581869651927,FALSE,fy22,1.062620335076678,18000788.476198927,1484480.6081021193,2856323.460686111,352789.9512454571,3209113.411931568,10870606.027834417,4380121.021186067,5890.796063897299,11334.616907484567,1399.960123989909,12734.577031474475,-6843.780967577176
1201200,Florida,MADISON,2371,27910000,4702000,2640000,744000,3384000,14963000,10133000,403,11667.493796526054,6550.868486352358,1846.1538461538464,8397.022332506203,3270.471464019851,0.5614632071458954,0.15823054019566143,0.2803062526584432,12323000,9389000,23208000,0.5309806963116167,0.4045587728369528,0.0644605308514305,TRUE,fy22,1.062620335076678,29657733.551990084,4996440.81553054,2805317.68460243,790589.5292970485,3595907.213899479,15899988.073752334,10767531.85533198,12398.116167569578,6961.086066010993,1961.760618603098,8922.846684614091,3475.2694829554875
1201230,Florida,MANATEE,50248,547698000,136941000,27113000,11330000,38443000,177634000,113400000,7335,18669.52965235174,3696.3871847307432,1544.6489434219495,5241.036128152693,13428.493524199046,0.19799037541715045,0.08273636091455444,0.719273263668295,150521000,102070000,410757000,0.3664478024720212,0.24849241765812877,0.3850597798698499,TRUE,fy22,1.062620335076678,581995032.2808264,145516291.30573538,28810825.144933973,12039488.396418763,40850313.541352734,188757500.60101062,120501145.9976953,19838.62185490598,3927.856188811721,1641.375377834869,5569.231566646589,14269.390288259392
1201260,Florida,MARION,42678,461697000,118527000,45168000,12038000,57206000,222223000,111000000,6439,18407.67199875757,7014.75384376456,1869.5449603975776,8884.298804162137,9523.373194595431,0.3810777291250095,0.10156335687227384,0.5173589140027167,177055000,98962000,343170000,0.515939621761809,0.2883760235451817,0.19568435469300932,TRUE,fy22,1.062620335076678,490608620.84389704,125949200.45563342,47996435.2947434,12791823.593653051,60788258.88839645,236138678.72174463,117950857.19351126,19560.366587301352,7454.020079941512,1986.6164922585886,9440.636572200101,10119.730015101251
1201290,Florida,MARTIN,18538,219161000,23205000,4996000,4807000,9803000,40087000,37190000,2786,8329.145728643216,1793.2519741564968,1725.4127781765974,3518.664752333094,4810.480976310122,0.21529842706313296,0.2071536306830425,0.5775479422538246,35091000,32383000,195956000,0.17907591500132683,0.16525648614995203,0.6556675988487212,FALSE,fy22,1.062620335076678,232884935.25573984,24658104.875454314,5308851.194043084,5108015.950713592,10416867.144756675,42597261.372218795,39518850.261501655,8850.719625073336,1905.5460136550912,1833.458704491598,3739.004718146689,5111.714906926647
