state,district,dist_id,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
PENNSYLVANIA,Infinity CS,4200118,19,18,12,15
PENNSYLVANIA,Commonwealth Charter Academy CS,4200119,2453,3729,4668,5794
PENNSYLVANIA,Discovery Charter School,4200121,64,88,79,81
PENNSYLVANIA,KIPP Philadelphia Charter School,4200122,221,196,188,193
PENNSYLVANIA,Maritime Academy Charter School,4200123,61,48,41,33
PENNSYLVANIA,Montessori Regional CS,4200124,62,60,70,78
PENNSYLVANIA,Pennsylvania Distance Learning CS,4200125,240,299,301,308
PENNSYLVANIA,Bear Creek Community CS,4200126,96,105,105,100
PENNSYLVANIA,Pennsylvania Leadership Charter School,4200127,382,695,601,585
PENNSYLVANIA,Achievement House CS,4200128,230,307,294,353
PENNSYLVANIA,Ad Prima CS,4200129,98,109,104,100
PENNSYLVANIA,Philadelphia Montessori CS,4200130,48,37,53,54
PENNSYLVANIA,The New Academy CS,4200133,73,57,34,31
PENNSYLVANIA,Propel CS-McKeesport,4200134,63,66,65,59
PENNSYLVANIA,Propel CS-East,4200135,56,52,44,54
PENNSYLVANIA,Tidioute Community CS,4200136,63,69,71,62
PENNSYLVANIA,Young Scholars of Central PA CS,4200137,66,64,66,70
PENNSYLVANIA,Northwood Academy CS,4200139,136,131,133,139
PENNSYLVANIA,Agora Cyber CS,4200140,1555,1936,1687,1668
PENNSYLVANIA,Folk Arts-Cultural Treasures CS,4200141,86,69,74,80
PENNSYLVANIA,Lincoln Park Performing Arts CS,4200143,85,74,74,75
PENNSYLVANIA,Mastery CS-Thomas Campus,4200144,253,249,235,235
PENNSYLVANIA,Mastery CS-Shoemaker Campus,4200145,194,200,199,200
PENNSYLVANIA,Evergreen Community CS,4200749,6,5,9,10
PENNSYLVANIA,Propel CS-Montour,4200752,133,157,144,158
PENNSYLVANIA,Widener Partnership CS,4200753,71,68,58,NA
PENNSYLVANIA,Southwest Leadership Academy CS,4200758,71,112,106,96
PENNSYLVANIA,Boys Latin of Philadelphia CS,4200760,181,204,201,213
PENNSYLVANIA,Mastery CS-Pickett Campus,4200761,220,253,231,279
PENNSYLVANIA,Keystone Academy Charter School,4200762,110,121,131,147
PENNSYLVANIA,Pan American Academy CS,4200810,219,204,181,188
PENNSYLVANIA,Environmental Charter School at Frick Park,4200812,127,134,153,185
PENNSYLVANIA,Antonia Pantoja Community Charter School,4200813,189,186,195,193
PENNSYLVANIA,Vida Charter School,4200814,30,24,21,24
PENNSYLVANIA,KIPP West Philadelphia Preparatory Charter School,4200815,80,NA,NA,NA
PENNSYLVANIA,Sankofa Freedom Academy Charter School,4200816,118,116,129,121
PENNSYLVANIA,Franklin Towne Charter Elementary School,4200817,139,157,162,164
PENNSYLVANIA,Seven Generations Charter School,4200818,52,60,66,62
PENNSYLVANIA,Lincoln Leadership Academy Charter School,4200819,98,89,91,100
PENNSYLVANIA,Tacony Academy Charter School,4200821,183,183,199,214
PENNSYLVANIA,Central Valley SD,4200824,385,342,362,370
PENNSYLVANIA,Universal Daroff Charter School,4200827,138,135,133,NA
PENNSYLVANIA,Mastery CS-Harrity Campus,4200828,162,158,137,141
PENNSYLVANIA,Mastery CS-Smedley Campus,4200829,185,181,174,180
PENNSYLVANIA,Frederick Douglass Mastery Charter School,4200830,164,154,150,130
PENNSYLVANIA,Mastery CS-Mann Campus,4200831,98,100,100,100
PENNSYLVANIA,Lehigh Valley Dual Language Charter School,4200832,27,21,26,39
PENNSYLVANIA,Propel CS-Braddock Hills,4200833,194,201,204,160
PENNSYLVANIA,Universal Bluford Charter School,4200834,104,115,98,143
PENNSYLVANIA,ASPIRA Bilingual Cyber Charter School,4200835,216,226,261,425
PENNSYLVANIA,Gettysburg Montessori Charter School,4200836,39,30,37,42
PENNSYLVANIA,John B Stetson Charter School,4200839,225,222,202,NA
PENNSYLVANIA,Mastery CS-Clymer Elementary,4200840,113,108,86,102
PENNSYLVANIA,Gillingham Charter School,4200841,74,57,55,68
PENNSYLVANIA,Olney Charter High School,4200843,532,491,455,NA
PENNSYLVANIA,Stone Valley Community CS,4200844,14,16,17,23
PENNSYLVANIA,Young Scholars of Western Pennsylvania CS,4200845,69,67,58,46
PENNSYLVANIA,York Academy Regional Charter School,4200846,92,97,94,98
PENNSYLVANIA,Urban Pathways K-5 College Charter School,4200847,59,-8,66,64
PENNSYLVANIA,I-LEAD Charter School,4200848,97,NA,NA,NA
PENNSYLVANIA,Propel CS-Northside,4200849,77,77,82,83
PENNSYLVANIA,Lindley Academy CS at Birney,4200850,142,139,146,130
PENNSYLVANIA,Mastery CS-Gratz Campus,4200851,421,459,411,347
PENNSYLVANIA,HOPE for Hyndman CS,4200852,27,27,36,35
PENNSYLVANIA,Penn Hills Charter School of Entrepreneurship,4200853,67,61,67,75
PENNSYLVANIA,Erie Rise Leadership Academy Charter School,4200854,92,89,82,61
PENNSYLVANIA,Universal Vare Charter School,4200855,52,38,32,22
PENNSYLVANIA,Universal Audenried Charter School,4200856,153,160,163,151
PENNSYLVANIA,Chester Charter Scholars Academy CS,4200857,95,105,117,141
PENNSYLVANIA,Esperanza Cyber CS,4200858,107,145,198,231
PENNSYLVANIA,Propel CS-Pitcairn,4200859,57,54,46,44
PENNSYLVANIA,Arts Academy CS,4200860,68,56,54,42
PENNSYLVANIA,Baden Academy CS,4200861,128,125,119,131
PENNSYLVANIA,Mastery CS-Cleveland Elementary,4200862,162,155,140,154
PENNSYLVANIA,The Philadelphia CS for Arts and Sciences at HR Edmunds,4200863,271,257,253,290
PENNSYLVANIA,Universal Creighton Charter School,4200866,99,99,111,125
PENNSYLVANIA,Howard Gardner Multiple Intelligence CS,4200867,39,41,46,52
PENNSYLVANIA,Memphis Street Academy CS @ JP Jones,4200870,153,126,124,134
PENNSYLVANIA,Universal Alcorn CS,4200872,79,81,76,94
PENNSYLVANIA,Premier Arts and Science Charter School,4200873,33,31,33,13
PENNSYLVANIA,Mastery CS-Francis D. Pastorius Elementary,4200874,143,157,149,151
PENNSYLVANIA,Circle of Seasons Charter School,4200875,84,80,69,65
PENNSYLVANIA,Capital Area School for the Arts Charter School,4200876,31,25,24,21
PENNSYLVANIA,Mifflin County Academy of Science and Technology,4200878,NA,NA,NA,NA
PENNSYLVANIA,Executive Education Academy Charter School,4200879,153,140,119,124
PENNSYLVANIA,Propel CS-Hazelwood,4200880,42,53,43,52
PENNSYLVANIA,Passport Academy CS,4200882,52,34,30,33
PENNSYLVANIA,Arts Academy Elementary Charter School,4200883,68,66,69,66
PENNSYLVANIA,Young Scholars of McKeesport Charter School,4200884,56,70,68,71
PENNSYLVANIA,Vision Academy Charter School,4200885,62,65,79,78
PENNSYLVANIA,KIPP DuBois Charter School,4200886,158,152,159,144
PENNSYLVANIA,Reach Cyber CS,4200887,701,1448,1499,1641
PENNSYLVANIA,KIPP West Philadelphia CS,4200888,63,165,161,167
PENNSYLVANIA,Mastery CS John Wister Elementary,4200889,111,131,106,102
PENNSYLVANIA,Provident CS,4200890,190,168,212,205
PENNSYLVANIA,MaST Community CS II,4200891,185,240,281,329
PENNSYLVANIA,Global Leadership Academy CS Southwest at Huey,4200892,109,112,100,89
PENNSYLVANIA,Independence CS West,4200893,133,173,188,198
PENNSYLVANIA,Innovative Arts Academy CS,4200894,97,107,107,119
PENNSYLVANIA,TECH Freire CS,4200895,110,108,113,109
PENNSYLVANIA,Westinghouse Arts Academy CS,4200896,36,45,40,46
PENNSYLVANIA,Easton Arts Academy Elementary CS,4200897,41,39,36,39
PENNSYLVANIA,Insight PA Cyber CS,4200898,421,773,857,848
PENNSYLVANIA,Deep Roots Charter School,4200899,50,70,59,57
PENNSYLVANIA,Mastery Prep Elementary CS,4200900,45,70,70,74
PENNSYLVANIA,KIPP North Philadelphia CS,4200901,47,65,74,114
PENNSYLVANIA,Philadelphia Hebrew Public CS,4200902,11,33,64,90
PENNSYLVANIA,MaST Community CS III,4200903,107,156,194,246
PENNSYLVANIA,Abington Heights SD,4202010,522,475,504,496
PENNSYLVANIA,Abington SD,4202040,1563,1421,1510,1564
PENNSYLVANIA,Albert Gallatin Area SD,4202100,743,690,747,795
PENNSYLVANIA,Aliquippa SD,4202130,218,234,228,223
PENNSYLVANIA,Allegheny Valley SD,4202190,178,171,190,191
PENNSYLVANIA,Allentown City SD,4202280,3565,2997,3053,3032
PENNSYLVANIA,Allegheny-Clarion Valley SD,4202310,133,118,123,134
PENNSYLVANIA,Altoona Area SD,4202340,1774,1626,1680,1805
PENNSYLVANIA,Wissahickon SD,4202400,1005,908,908,956
PENNSYLVANIA,Ambridge Area SD,4202440,513,490,504,495
PENNSYLVANIA,Antietam SD,4202480,298,266,265,277
PENNSYLVANIA,Annville-Cleona SD,4202490,268,235,243,235
PENNSYLVANIA,Apollo-Ridge SD,4202550,251,220,231,246
PENNSYLVANIA,Armstrong SD,4202590,1204,1094,1063,1082
PENNSYLVANIA,Lenape Tech,4202600,NA,NA,NA,0
PENNSYLVANIA,Athens Area SD,4202670,466,391,407,424
PENNSYLVANIA,Austin Area SD,4202700,40,-8,24,32
PENNSYLVANIA,Avella Area SD,4202760,126,110,114,114
PENNSYLVANIA,Avon Grove SD,4202790,707,602,647,634
PENNSYLVANIA,Avonworth SD,4202820,275,252,282,279
PENNSYLVANIA,Pine-Richland SD,4202850,715,654,685,724
PENNSYLVANIA,Chester County Technical College HS,4202900,NA,NA,NA,0
PENNSYLVANIA,Bald Eagle Area SD,4202910,318,276,265,284
PENNSYLVANIA,Baldwin-Whitehall SD,4202970,551,508,463,617
PENNSYLVANIA,Bangor Area SD,4203000,574,526,516,508
PENNSYLVANIA,Beaver Area SD,4203120,325,282,273,279
PENNSYLVANIA,Bedford Area SD,4203180,323,285,299,305
PENNSYLVANIA,Belle Vernon Area SD,4203210,365,305,329,370
PENNSYLVANIA,Bellefonte Area SD,4203240,550,482,499,515
PENNSYLVANIA,Bellwood-Antis SD,4203300,222,201,223,240
PENNSYLVANIA,Bensalem Township SD,4203330,1605,1445,1410,1494
PENNSYLVANIA,Bentworth SD,4203360,214,201,225,229
PENNSYLVANIA,Benton Area SD,4203390,146,134,125,121
PENNSYLVANIA,Berlin Brothersvalley SD,4203420,130,121,122,133
PENNSYLVANIA,Bermudian Springs SD,4203450,232,209,215,207
PENNSYLVANIA,Berwick Area SD,4203480,620,573,578,583
PENNSYLVANIA,Bethel Park SD,4203510,769,687,729,771
PENNSYLVANIA,Bethlehem Area SD,4203570,2890,2535,2610,2699
PENNSYLVANIA,Bethlehem-Center SD,4203600,315,268,264,272
PENNSYLVANIA,Big Beaver Falls Area SD,4203630,363,372,419,435
PENNSYLVANIA,Big Spring SD,4203660,603,575,574,597
PENNSYLVANIA,Blackhawk SD,4203688,423,406,419,441
PENNSYLVANIA,Blacklick Valley SD,4203690,153,141,134,151
PENNSYLVANIA,Blairsville-Saltsburg SD,4203750,307,264,267,273
PENNSYLVANIA,Bloomsburg Area SD,4203840,241,195,235,250
PENNSYLVANIA,Blue Mountain SD,4203870,581,508,543,553
PENNSYLVANIA,Blue Ridge SD,4203900,171,180,193,207
PENNSYLVANIA,Boyertown Area SD,4203960,1643,1388,1472,1537
PENNSYLVANIA,Bradford Area SD,4204020,515,439,431,451
PENNSYLVANIA,Brandywine Heights Area SD,4204050,341,303,291,291
PENNSYLVANIA,Brownsville Area SD,4204080,415,375,389,387
PENNSYLVANIA,Bryn Athyn SD,4204090,3,0,-8,-8
PENNSYLVANIA,Brentwood Borough SD,4204140,223,190,197,214
PENNSYLVANIA,Bristol Borough SD,4204200,321,288,284,280
PENNSYLVANIA,Bristol Township SD,4204230,1616,1452,1468,1539
PENNSYLVANIA,Brockway Area SD,4204260,198,158,151,151
PENNSYLVANIA,Brookville Area SD,4204320,316,242,265,263
PENNSYLVANIA,Burgettstown Area SD,4204500,237,223,209,228
PENNSYLVANIA,Burrell SD,4204530,329,296,283,278
PENNSYLVANIA,Butler Area SD,4204590,1309,1246,1243,1288
PENNSYLVANIA,California Area SD,4204710,162,159,165,187
PENNSYLVANIA,Cambria Heights SD,4204740,214,188,204,212
PENNSYLVANIA,Cameron County SD,4204830,154,131,124,95
PENNSYLVANIA,Camp Hill SD,4204860,198,168,165,156
PENNSYLVANIA,Canon-McMillan SD,4204890,920,815,848,884
PENNSYLVANIA,Canton Area SD,4204920,225,179,185,193
PENNSYLVANIA,Carbondale Area SD,4204980,452,395,413,418
PENNSYLVANIA,Carlisle Area SD,4205010,936,831,861,908
PENNSYLVANIA,Carlynton SD,4205040,289,248,255,246
PENNSYLVANIA,Carmichaels Area SD,4205070,244,207,211,216
PENNSYLVANIA,Catasauqua Area SD,4205160,320,282,290,272
PENNSYLVANIA,Centennial SD,4205190,1131,1069,1088,1117
PENNSYLVANIA,Central Bucks SD,4205310,2790,2450,2546,2675
PENNSYLVANIA,Central Cambria SD,4205340,273,248,252,286
PENNSYLVANIA,Central Columbia SD,4205370,299,283,287,313
PENNSYLVANIA,Central Dauphin SD,4205400,2151,1865,1937,2101
PENNSYLVANIA,Central Greene SD,4205430,440,363,395,412
PENNSYLVANIA,Crestwood SD,4205460,428,408,449,454
PENNSYLVANIA,Central York SD,4205490,744,653,679,719
PENNSYLVANIA,Chambersburg Area SD,4205550,1565,1412,1449,1511
PENNSYLVANIA,Charleroi SD,4205640,307,282,279,282
PENNSYLVANIA,Chartiers Valley SD,4205700,462,413,408,424
PENNSYLVANIA,Chartiers-Houston SD,4205730,202,186,202,212
PENNSYLVANIA,Cheltenham SD,4205760,914,817,789,821
PENNSYLVANIA,Chester-Upland SD,4205860,800,714,672,611
PENNSYLVANIA,Chestnut Ridge SD,4205880,247,211,211,212
PENNSYLVANIA,Chichester SD,4205910,898,794,832,838
PENNSYLVANIA,Clairton City SD,4206030,229,214,221,211
PENNSYLVANIA,Clarion Area SD,4206060,165,133,140,141
PENNSYLVANIA,Clarion-Limestone Area SD,4206090,151,126,128,129
PENNSYLVANIA,Claysburg-Kimmel SD,4206120,165,137,151,152
PENNSYLVANIA,Clearfield Area SD,4206150,590,513,535,547
PENNSYLVANIA,Coatesville Area SD,4206240,1711,1503,1520,1583
PENNSYLVANIA,Cocalico SD,4206270,638,607,625,659
PENNSYLVANIA,Columbia Borough SD,4206360,385,325,342,355
PENNSYLVANIA,Columbia-Montour AVTS,4206365,NA,NA,NA,0
PENNSYLVANIA,Commodore Perry SD,4206390,108,80,84,87
PENNSYLVANIA,Conemaugh Township Area SD,4206420,180,164,165,170
PENNSYLVANIA,Conemaugh Valley SD,4206430,159,151,147,145
PENNSYLVANIA,Conestoga Valley SD,4206480,723,660,696,744
PENNSYLVANIA,Conewago Valley SD,4206550,636,582,598,625
PENNSYLVANIA,Conneaut SD,4206590,429,374,401,391
PENNSYLVANIA,Connellsville Area SD,4206660,1112,1016,1014,1096
PENNSYLVANIA,Conrad Weiser Area SD,4206780,617,557,550,576
PENNSYLVANIA,Cornell SD,4206810,156,142,142,-8
PENNSYLVANIA,Cornwall-Lebanon SD,4206840,836,744,756,818
PENNSYLVANIA,Corry Area SD,4206860,472,420,424,411
PENNSYLVANIA,Coudersport Area SD,4206930,149,115,111,126
PENNSYLVANIA,Council Rock SD,4206960,1868,1671,1700,1690
PENNSYLVANIA,Cranberry Area SD,4207050,246,215,239,239
PENNSYLVANIA,Crawford Central SD,4207080,778,681,702,709
PENNSYLVANIA,Cumberland Valley SD,4207110,1244,1137,1227,1312
PENNSYLVANIA,Curwensville Area SD,4207140,226,199,211,213
PENNSYLVANIA,Dallas SD,4207200,444,410,428,480
PENNSYLVANIA,Dallastown Area SD,4207230,1250,1146,1184,1188
PENNSYLVANIA,Daniel Boone Area SD,4207290,687,587,587,601
PENNSYLVANIA,Danville Area SD,4207320,451,418,443,446
PENNSYLVANIA,Dauphin County Technical School,4207385,NA,NA,NA,0
PENNSYLVANIA,Delaware Valley SD,4207530,866,790,791,782
PENNSYLVANIA,Deer Lakes SD,4207540,420,391,400,389
PENNSYLVANIA,Derry Area SD,4207560,380,337,372,362
PENNSYLVANIA,Derry Township SD,4207590,417,364,363,347
PENNSYLVANIA,Donegal SD,4207650,563,501,486,472
PENNSYLVANIA,Dover Area SD,4207680,625,555,558,586
PENNSYLVANIA,Downingtown Area SD,4207710,2406,2075,2144,2265
PENNSYLVANIA,Dubois Area SD,4207830,950,845,860,910
PENNSYLVANIA,Dunmore SD,4207980,298,268,276,298
PENNSYLVANIA,Duquesne City SD,4208010,111,83,101,123
PENNSYLVANIA,East Allegheny SD,4208060,401,384,387,365
PENNSYLVANIA,Forest Area SD,4208280,108,97,85,80
PENNSYLVANIA,Eastern Lebanon County SD,4208460,496,434,430,442
PENNSYLVANIA,East Lycoming SD,4208490,287,285,259,286
PENNSYLVANIA,East Penn SD,4208550,1681,1525,1544,1594
PENNSYLVANIA,East Pennsboro Area SD,4208580,557,510,546,563
PENNSYLVANIA,East Stroudsburg Area SD,4208670,1438,1349,1301,1472
PENNSYLVANIA,Eastern York SD,4208790,379,348,360,381
PENNSYLVANIA,Eastern Lancaster County SD,4208820,536,459,502,540
PENNSYLVANIA,Easton Area SD,4208850,1630,1421,1560,1745
PENNSYLVANIA,Elizabeth Forward SD,4209090,503,429,451,457
PENNSYLVANIA,Elizabethtown Area SD,4209120,693,565,608,640
PENNSYLVANIA,Elk Lake SD,4209150,268,237,232,235
PENNSYLVANIA,Ellwood City Area SD,4209240,305,268,280,272
PENNSYLVANIA,Ephrata Area SD,4209270,859,766,760,767
PENNSYLVANIA,Erie City SD,4209300,2629,2354,2324,2340
PENNSYLVANIA,Everett Area SD,4209360,244,216,211,208
PENNSYLVANIA,Exeter Township SD,4209480,818,743,835,850
PENNSYLVANIA,Fairfield Area SD,4209540,150,135,142,144
PENNSYLVANIA,Fairview SD,4209570,222,201,204,196
PENNSYLVANIA,Karns City Area SD,4209600,242,231,220,231
PENNSYLVANIA,Fannett-Metal SD,4209660,93,85,82,72
PENNSYLVANIA,Farrell Area SD,4209690,172,172,168,193
PENNSYLVANIA,Ferndale Area SD,4209750,146,118,115,113
PENNSYLVANIA,Fleetwood Area SD,4209780,517,438,459,468
PENNSYLVANIA,Forbes Road SD,4209870,58,56,58,51
PENNSYLVANIA,Forest City Regional SD,4209930,155,162,170,171
PENNSYLVANIA,Youth Forestry Camp #3,4209931,NA,NA,NA,0
PENNSYLVANIA,Loysville Youth Dev Ctr,4209932,NA,NA,NA,0
PENNSYLVANIA,North Central Secure Trmnt Unt,4209933,NA,NA,NA,0
PENNSYLVANIA,Youth Forestry Camp #2,4209934,NA,NA,NA,0
PENNSYLVANIA,Forest Hills SD,4209940,303,274,280,260
PENNSYLVANIA,Fort Cherry SD,4209960,220,182,188,187
PENNSYLVANIA,Fort LeBoeuf SD,4209990,424,372,357,363
PENNSYLVANIA,Fox Chapel Area SD,4210070,540,466,515,547
PENNSYLVANIA,North Schuylkill SD,4210110,428,377,408,401
PENNSYLVANIA,North Star SD,4210115,186,173,156,162
PENNSYLVANIA,Franklin Area SD,4210200,548,480,500,525
PENNSYLVANIA,Franklin Regional SD,4210230,541,495,517,555
PENNSYLVANIA,Frazier SD,4210350,192,181,167,181
PENNSYLVANIA,Freedom Area SD,4210380,261,243,262,271
PENNSYLVANIA,Freeport Area SD,4210440,299,270,278,293
PENNSYLVANIA,Galeton Area SD,4210530,97,77,68,73
PENNSYLVANIA,Garnet Valley SD,4210590,1005,894,879,897
PENNSYLVANIA,Gateway SD,4210620,772,717,741,819
PENNSYLVANIA,General McLane SD,4210650,397,373,389,370
PENNSYLVANIA,Gettysburg Area SD,4210710,453,422,432,437
PENNSYLVANIA,Girard SD,4210740,355,305,318,325
PENNSYLVANIA,Glendale SD,4210830,169,164,161,174
PENNSYLVANIA,Governor Mifflin SD,4210860,926,810,767,820
PENNSYLVANIA,Great Valley SD,4210870,781,706,729,770
PENNSYLVANIA,Greensburg Salem SD,4210920,584,552,539,527
PENNSYLVANIA,Greater Johnstown SD,4210950,648,560,558,628
PENNSYLVANIA,Greater Johnstown CTC,4210970,NA,NA,NA,NA
PENNSYLVANIA,Greater Latrobe SD,4210980,629,556,567,566
PENNSYLVANIA,Greencastle-Antrim SD,4211010,413,420,438,428
PENNSYLVANIA,Greenville Area SD,4211160,265,244,245,258
PENNSYLVANIA,Greenwood SD,4211190,148,140,133,124
PENNSYLVANIA,Grove City Area SD,4211220,372,337,348,374
PENNSYLVANIA,Halifax Area SD,4211310,201,198,187,193
PENNSYLVANIA,Hamburg Area SD,4211340,420,398,418,459
PENNSYLVANIA,Hampton Township SD,4211400,308,281,297,297
PENNSYLVANIA,Hanover Area SD,4211420,558,451,437,458
PENNSYLVANIA,Hanover Public SD,4211450,318,298,313,309
PENNSYLVANIA,Harbor Creek SD,4211490,362,300,310,313
PENNSYLVANIA,Harmony Area SD,4211520,58,59,58,62
PENNSYLVANIA,Harrisburg City SD,4211580,1364,1144,1155,1071
PENNSYLVANIA,Hatboro-Horsham SD,4211610,919,805,816,836
PENNSYLVANIA,Haverford Township SD,4211670,1254,1104,1094,1104
PENNSYLVANIA,Hazleton Area SD,4211700,1665,1495,1466,1509
PENNSYLVANIA,Saucon Valley SD,4211730,379,295,325,344
PENNSYLVANIA,Hempfield Area SD,4211760,895,780,768,754
PENNSYLVANIA,Hempfield SD,4211790,1440,1320,1383,1477
PENNSYLVANIA,Hermitage SD,4211820,374,301,312,349
PENNSYLVANIA,Highlands SD,4211880,561,525,482,512
PENNSYLVANIA,Hollidaysburg Area SD,4211940,494,444,466,489
PENNSYLVANIA,Hopewell Area SD,4212030,391,359,389,417
PENNSYLVANIA,Huntingdon Area SD,4212090,426,381,395,434
PENNSYLVANIA,Indiana Area SD,4212150,484,410,422,453
PENNSYLVANIA,Interboro SD,4212170,845,775,750,776
PENNSYLVANIA,Iroquois SD,4212210,266,237,249,258
PENNSYLVANIA,Jamestown Area SD,4212300,87,-8,63,63
PENNSYLVANIA,Jeannette City SD,4212330,275,250,224,219
PENNSYLVANIA,Jefferson County-DuBois AVTS,4212335,NA,NA,NA,0
PENNSYLVANIA,Jefferson-Morgan SD,4212390,185,178,196,205
PENNSYLVANIA,Jenkintown SD,4212420,127,118,101,88
PENNSYLVANIA,Jersey Shore Area SD,4212480,410,347,360,368
PENNSYLVANIA,Jim Thorpe Area SD,4212540,418,294,320,293
PENNSYLVANIA,Johnsonburg Area SD,4212570,126,109,109,102
PENNSYLVANIA,Juniata County SD,4212600,570,471,496,535
PENNSYLVANIA,Juniata Valley SD,4212630,137,117,128,132
PENNSYLVANIA,Kane Area SD,4212660,211,184,186,189
PENNSYLVANIA,Kennett Consolidated SD,4212690,624,521,536,536
PENNSYLVANIA,Keystone SD,4212720,198,152,138,169
PENNSYLVANIA,Keystone Central SD,4212725,858,712,689,688
PENNSYLVANIA,Keystone Oaks SD,4212750,363,321,345,353
PENNSYLVANIA,Kiski Area SD,4212840,649,591,608,594
PENNSYLVANIA,Kutztown Area SD,4212930,288,284,287,301
PENNSYLVANIA,Lackawanna Trail SD,4212990,213,215,229,231
PENNSYLVANIA,Lake-Lehman SD,4213020,402,360,380,385
PENNSYLVANIA,Lakeland SD,4213050,246,226,234,241
PENNSYLVANIA,Lakeview SD,4213080,198,171,153,153
PENNSYLVANIA,Lampeter-Strasburg SD,4213110,470,428,440,451
PENNSYLVANIA,Lancaster SD,4213140,2172,1977,1981,2033
PENNSYLVANIA,Homer-Center SD,4213290,173,159,153,155
PENNSYLVANIA,Laurel Highlands SD,4213320,669,614,647,633
PENNSYLVANIA,Laurel SD,4213380,106,108,114,110
PENNSYLVANIA,Lawrence County CTC,4213390,NA,NA,NA,0
PENNSYLVANIA,Lebanon SD,4213440,1165,1033,1074,1115
PENNSYLVANIA,Leechburg Area SD,4213470,143,119,119,136
PENNSYLVANIA,Lehighton Area SD,4213500,438,364,417,442
PENNSYLVANIA,Lewisburg Area SD,4213590,292,278,279,299
PENNSYLVANIA,Ligonier Valley SD,4213710,298,263,265,275
PENNSYLVANIA,Penn Cambria SD,4213770,320,275,270,258
PENNSYLVANIA,Littlestown Area SD,4213980,291,208,238,196
PENNSYLVANIA,Lower Dauphin SD,4214100,742,674,689,675
PENNSYLVANIA,Lower Merion SD,4214160,1576,1433,1560,1690
PENNSYLVANIA,Lower Moreland Township SD,4214190,381,333,331,362
PENNSYLVANIA,Methacton SD,4214250,925,849,823,785
PENNSYLVANIA,Loyalsock Township SD,4214310,266,245,232,246
PENNSYLVANIA,Mahanoy Area SD,4214430,279,228,242,264
PENNSYLVANIA,Line Mountain SD,4214460,195,163,169,187
PENNSYLVANIA,Manheim Central SD,4214550,550,461,446,458
PENNSYLVANIA,Manheim Township SD,4214580,920,840,871,953
PENNSYLVANIA,Marion Center Area SD,4214730,282,251,251,267
PENNSYLVANIA,Marple Newtown SD,4214760,748,686,731,761
PENNSYLVANIA,Mars Area SD,4214790,471,457,499,530
PENNSYLVANIA,Central Fulton SD,4214850,171,126,125,141
PENNSYLVANIA,McGuffey SD,4214880,342,316,322,328
PENNSYLVANIA,McKeesport Area SD,4214940,968,835,869,852
PENNSYLVANIA,Mechanicsburg Area SD,4215030,727,658,698,739
PENNSYLVANIA,Mercer Area SD,4215120,297,275,263,264
PENNSYLVANIA,Meyersdale Area SD,4215150,142,126,132,129
PENNSYLVANIA,Mid Valley SD,4215170,386,337,350,350
PENNSYLVANIA,Midd-West SD,4215210,478,420,428,467
PENNSYLVANIA,Middletown Area SD,4215240,460,404,446,474
PENNSYLVANIA,Midland Borough SD,4215270,42,-8,35,33
PENNSYLVANIA,Mifflin County SD,4215290,913,754,769,806
PENNSYLVANIA,Millcreek Township SD,4215330,1270,1136,1183,1175
PENNSYLVANIA,Millersburg Area SD,4215360,144,137,143,140
PENNSYLVANIA,Millville Area SD,4215450,167,139,135,133
PENNSYLVANIA,Milton Area SD,4215480,383,338,347,353
PENNSYLVANIA,Minersville Area SD,4215510,331,282,288,295
PENNSYLVANIA,Mohawk Area SD,4215540,219,194,207,211
PENNSYLVANIA,Monessen City SD,4215600,150,141,129,118
PENNSYLVANIA,Montgomery Area SD,4215660,150,138,159,174
PENNSYLVANIA,Montour SD,4215720,498,471,509,562
PENNSYLVANIA,Montoursville Area SD,4215750,307,284,294,299
PENNSYLVANIA,Montrose Area SD,4215810,263,275,258,250
PENNSYLVANIA,Moon Area SD,4215830,686,629,647,708
PENNSYLVANIA,Morrisville Borough SD,4215900,252,219,177,190
PENNSYLVANIA,Moshannon Valley SD,4215960,193,171,182,174
PENNSYLVANIA,Mount Carmel Area SD,4215990,392,367,374,394
PENNSYLVANIA,Mount Union Area SD,4216020,293,264,260,245
PENNSYLVANIA,Mountain View SD,4216050,182,168,172,190
PENNSYLVANIA,Mt Lebanon SD,4216110,755,666,706,772
PENNSYLVANIA,Mount Pleasant Area SD,4216170,370,346,351,356
PENNSYLVANIA,Muhlenberg SD,4216200,863,758,811,882
PENNSYLVANIA,Muncy SD,4216230,190,156,141,131
PENNSYLVANIA,Greater Nanticoke Area SD,4216290,623,545,551,539
PENNSYLVANIA,Nazareth Area SD,4216380,713,601,655,715
PENNSYLVANIA,Neshaminy SD,4216410,2011,1833,1909,2033
PENNSYLVANIA,Neshannock Township SD,4216440,187,171,174,192
PENNSYLVANIA,Woodland Hills SD,4216500,976,880,875,809
PENNSYLVANIA,New Brighton Area SD,4216530,256,230,263,274
PENNSYLVANIA,New Castle Area SD,4216620,666,602,588,658
PENNSYLVANIA,New Kensington-Arnold SD,4216740,501,498,524,501
PENNSYLVANIA,New Hope-Solebury SD,4216860,192,183,198,189
PENNSYLVANIA,Newport SD,4216890,225,194,177,187
PENNSYLVANIA,Norristown Area SD,4216980,1751,1560,1539,1570
PENNSYLVANIA,North Allegheny SD,4217010,1137,1009,1079,1109
